temperature,humidity,pressure0,wind_speed,rain,created_at
23.2,29,1017.1,0.2,False,2025-04-02T16:37:59.96132+02:00
18.0,38,1018.1,0.0,False,2025-04-02T16:51:48.593742+02:00
16.9,41,1018.1,0.0,False,2025-04-02T17:00:31.270798+02:00
16.8,41,1018.1,0.2,False,2025-04-02T17:01:15.44991+02:00
16.6,42,1017.1,0.0,False,2025-04-02T17:02:06.096508+02:00
16.5,42,1017.1,0.4,False,2025-04-02T17:05:53.517013+02:00
16.7,42,1018.1,0.0,False,2025-04-02T17:09:14.432367+02:00
16.5,43,1018.1,0.0,False,2025-04-02T17:11:46.201411+02:00
16.6,43,1018.1,0.0,False,2025-04-02T17:12:41.948559+02:00
18.5,38,1018.1,0.0,False,2025-04-02T17:44:14.871081+02:00
16.2,44,1018.1,0.2,False,2025-04-02T18:04:15.42617+02:00
17.6,42,1018.1,0.0,False,2025-04-02T18:24:15.904747+02:00
19.1,41,1018.1,0.0,False,2025-04-02T18:44:16.414765+02:00
15.2,54,1018.1,0.0,False,2025-04-02T19:04:16.935078+02:00
13.3,61,1018.1,0.0,False,2025-04-02T19:24:17.40572+02:00
13.1,61,1018.1,0.0,True,2025-04-02T19:26:10.439183+02:00
12.9,63,1018.1,0.0,False,2025-04-02T19:28:57.280444+02:00
11.3,72,1018.1,0.0,False,2025-04-02T19:48:57.823728+02:00
10.0,75,1019.1,0.0,False,2025-04-02T20:08:58.332124+02:00
9.1,80,1019.1,0.0,False,2025-04-02T20:28:58.901503+02:00
8.6,80,1019.1,0.0,False,2025-04-02T20:48:59.357869+02:00
8.3,82,1020.2,0.0,False,2025-04-02T21:08:59.805725+02:00
8.1,83,1020.2,0.6,False,2025-04-02T21:29:00.265622+02:00
8.2,83,1020.2,0.9,False,2025-04-02T21:49:00.760612+02:00
8.5,82,1020.2,0.0,False,2025-04-02T22:09:01.208291+02:00
8.6,82,1020.2,0.1,True,2025-04-02T22:29:01.649497+02:00
8.4,84,1021.2,0.0,True,2025-04-02T22:49:02.088307+02:00
8.7,81,1021.2,0.0,True,2025-04-02T23:09:02.535207+02:00
8.8,82,1021.2,0.0,True,2025-04-02T23:29:03.025621+02:00
8.7,83,1021.2,0.0,True,2025-04-02T23:49:03.468738+02:00
8.6,84,1021.2,0.0,True,2025-04-03T00:09:03.906146+02:00
8.7,84,1021.2,0.0,False,2025-04-03T00:29:04.350957+02:00
8.7,85,1021.2,0.0,False,2025-04-03T00:49:04.78151+02:00
8.7,85,1022.2,0.2,False,2025-04-03T01:09:05.252542+02:00
8.4,86,1022.2,0.1,False,2025-04-03T01:29:05.697295+02:00
8.5,86,1022.2,0.2,False,2025-04-03T01:49:06.141319+02:00
8.5,86,1022.2,0.0,False,2025-04-03T02:09:06.598088+02:00
8.1,88,1022.2,0.2,False,2025-04-03T02:29:07.029997+02:00
8.0,89,1022.2,0.0,False,2025-04-03T02:49:07.465908+02:00
8.0,87,1022.2,0.0,False,2025-04-03T03:09:07.901017+02:00
7.6,87,1021.2,0.0,False,2025-04-03T03:29:08.340922+02:00
7.1,90,1021.2,0.0,False,2025-04-03T03:49:08.778855+02:00
6.6,90,1021.2,0.5,False,2025-04-03T04:09:09.226783+02:00
6.4,90,1021.2,0.0,False,2025-04-03T04:29:09.673357+02:00
6.0,91,1021.2,0.1,False,2025-04-03T04:49:10.129831+02:00
5.7,91,1021.2,0.0,False,2025-04-03T05:09:10.57515+02:00
5.5,91,1021.2,0.0,False,2025-04-03T05:29:11.001438+02:00
5.6,91,1021.2,0.0,False,2025-04-03T05:49:11.448214+02:00
5.7,90,1021.2,0.0,False,2025-04-03T06:09:11.902735+02:00
5.3,91,1021.2,0.0,False,2025-04-03T06:29:12.337852+02:00
5.4,91,1022.2,0.0,False,2025-04-03T06:49:12.772175+02:00
5.9,90,1022.2,0.0,False,2025-04-03T07:09:13.219614+02:00
6.6,88,1022.2,0.0,False,2025-04-03T07:29:13.651879+02:00
7.4,87,1022.2,0.0,False,2025-04-03T07:49:14.084978+02:00
8.7,84,1022.2,0.0,False,2025-04-03T08:09:14.52465+02:00
9.7,78,1022.2,0.0,False,2025-04-03T08:29:14.96431+02:00
9.7,78,1022.2,0.0,False,2025-04-03T08:49:15.777992+02:00
9.7,79,1022.2,0.0,False,2025-04-03T09:09:16.322134+02:00
10.8,72,1022.2,0.0,False,2025-04-03T09:29:16.832795+02:00
11.8,70,1022.2,0.0,False,2025-04-03T09:49:17.303868+02:00
12.2,68,1022.2,0.7,False,2025-04-03T10:09:17.793759+02:00
12.7,64,1022.2,0.5,False,2025-04-03T10:29:18.250769+02:00
13.2,60,1022.2,0.0,False,2025-04-03T10:49:18.711152+02:00
14.0,54,1022.2,0.4,False,2025-04-03T11:09:19.18868+02:00
14.5,50,1022.2,0.5,False,2025-04-03T11:29:19.643729+02:00
15.2,48,1021.2,0.3,False,2025-04-03T11:49:20.088509+02:00
16.4,46,1021.2,0.5,False,2025-04-03T12:09:20.604817+02:00
15.9,45,1021.2,0.0,False,2025-04-03T12:29:21.060732+02:00
16.9,42,1021.2,0.0,False,2025-04-03T12:49:21.50237+02:00
16.9,43,1021.2,0.7,False,2025-04-03T13:09:21.947474+02:00
17.2,41,1021.2,0.8,False,2025-04-03T13:29:22.379246+02:00
18.1,38,1020.2,0.6,False,2025-04-03T13:49:22.81925+02:00
18.2,37,1020.2,0.5,False,2025-04-03T14:09:23.260133+02:00
17.5,38,1020.2,0.0,False,2025-04-03T14:29:23.725034+02:00
18.9,38,1020.2,0.6,False,2025-04-03T14:49:24.218224+02:00
21.3,32,1020.2,0.0,False,2025-04-03T15:09:24.682605+02:00
21.0,31,1020.2,0.6,False,2025-04-03T15:29:25.135084+02:00
25.4,25,1019.1,0.0,False,2025-04-03T15:49:25.587022+02:00
23.0,28,1019.1,0.4,False,2025-04-03T16:09:26.038568+02:00
27.2,23,1019.1,0.0,False,2025-04-03T16:29:26.49324+02:00
27.1,21,1019.1,0.8,False,2025-04-03T16:49:26.957835+02:00
27.2,20,1019.1,0.0,False,2025-04-03T17:09:27.39737+02:00
29.3,18,1019.1,0.1,False,2025-04-03T17:29:27.868414+02:00
29.0,19,1019.1,0.0,False,2025-04-03T17:49:28.313072+02:00
27.4,20,1019.1,0.4,False,2025-04-03T18:09:28.754529+02:00
26.0,23,1019.1,0.1,False,2025-04-03T18:29:29.236497+02:00
21.8,33,1019.1,0.2,False,2025-04-03T18:49:29.714656+02:00
16.6,50,1019.1,0.0,False,2025-04-03T19:09:30.154003+02:00
14.7,56,1019.1,0.0,False,2025-04-03T19:29:30.625251+02:00
12.6,65,1019.1,0.0,False,2025-04-03T19:49:31.071395+02:00
11.4,68,1020.2,0.0,False,2025-04-03T20:09:31.526166+02:00
10.6,70,1020.2,0.0,False,2025-04-03T20:29:31.978669+02:00
9.8,72,1021.2,0.0,False,2025-04-03T20:49:32.438471+02:00
9.1,74,1021.2,0.0,False,2025-04-03T21:09:32.888976+02:00
8.4,75,1021.2,0.0,False,2025-04-03T21:29:33.32857+02:00
7.8,77,1021.2,0.2,False,2025-04-03T21:49:33.765827+02:00
7.5,77,1021.2,0.3,False,2025-04-03T22:09:34.202147+02:00
7.3,77,1021.2,0.0,False,2025-04-03T22:29:34.641326+02:00
6.8,79,1021.2,0.0,False,2025-04-03T22:49:35.088489+02:00
6.5,79,1021.2,0.0,False,2025-04-03T23:09:35.525047+02:00
6.1,81,1021.2,0.0,False,2025-04-03T23:29:35.984891+02:00
6.0,81,1022.2,0.0,False,2025-04-03T23:49:36.442401+02:00
5.5,82,1022.2,0.6,False,2025-04-04T00:09:36.871522+02:00
5.3,82,1021.2,0.0,False,2025-04-04T00:29:37.321918+02:00
4.9,83,1021.2,0.0,False,2025-04-04T00:49:37.754375+02:00
4.4,85,1021.2,0.0,False,2025-04-04T01:09:38.194106+02:00
4.3,85,1021.2,0.0,False,2025-04-04T01:29:38.632326+02:00
3.9,86,1021.2,0.0,False,2025-04-04T01:49:39.060772+02:00
4.0,85,1021.2,0.1,False,2025-04-04T02:09:39.505578+02:00
3.6,86,1021.2,0.0,False,2025-04-04T02:29:39.932178+02:00
3.2,87,1021.2,0.0,False,2025-04-04T02:49:40.376676+02:00
3.2,88,1021.2,0.0,False,2025-04-04T03:09:40.822245+02:00
2.9,87,1021.2,0.0,False,2025-04-04T03:29:41.251084+02:00
3.0,87,1021.2,0.0,False,2025-04-04T03:49:41.712681+02:00
2.7,88,1021.2,0.0,False,2025-04-04T04:09:42.190827+02:00
2.4,88,1021.2,0.0,False,2025-04-04T04:29:42.649532+02:00
2.5,87,1021.2,0.0,False,2025-04-04T04:49:43.078806+02:00
2.1,89,1021.2,0.0,False,2025-04-04T05:09:43.515551+02:00
1.8,89,1021.2,0.0,False,2025-04-04T05:29:43.952003+02:00
1.8,89,1021.2,0.1,False,2025-04-04T05:49:44.386113+02:00
1.6,90,1021.2,0.0,False,2025-04-04T06:09:44.818273+02:00
1.5,90,1021.2,0.0,False,2025-04-04T06:29:45.428935+02:00
1.4,90,1021.2,0.3,False,2025-04-04T06:49:45.949208+02:00
1.8,89,1021.2,0.0,False,2025-04-04T07:09:46.391064+02:00
2.0,89,1021.2,0.0,False,2025-04-04T07:29:46.820765+02:00
2.7,88,1021.2,0.0,False,2025-04-04T07:49:47.267459+02:00
3.5,86,1021.2,0.0,False,2025-04-04T08:09:47.775135+02:00
4.6,84,1021.2,0.0,False,2025-04-04T08:29:48.229797+02:00
5.9,82,1021.2,0.0,False,2025-04-04T08:49:48.889455+02:00
7.5,78,1021.2,0.0,False,2025-04-04T09:09:49.379844+02:00
9.0,72,1021.2,0.0,False,2025-04-04T09:29:49.834728+02:00
10.1,68,1021.2,0.0,False,2025-04-04T09:49:50.271232+02:00
11.5,61,1021.2,0.1,False,2025-04-04T10:09:50.710597+02:00
12.4,56,1021.2,0.1,False,2025-04-04T10:29:51.163077+02:00
13.5,50,1021.2,0.3,False,2025-04-04T10:49:51.598508+02:00
14.4,47,1021.2,0.0,False,2025-04-04T11:09:52.051175+02:00
15.3,45,1021.2,0.5,False,2025-04-04T11:29:52.496088+02:00
15.7,42,1020.2,0.6,False,2025-04-04T11:49:52.974103+02:00
15.7,42,1020.2,0.3,False,2025-04-04T12:09:53.426673+02:00
16.1,43,1020.2,0.1,False,2025-04-04T12:29:53.90396+02:00
16.4,41,1020.2,0.0,False,2025-04-04T12:49:54.394376+02:00
16.8,40,1019.1,0.6,False,2025-04-04T13:09:54.89291+02:00
17.3,40,1019.1,0.0,False,2025-04-04T13:29:55.364376+02:00
17.2,38,1019.1,0.5,False,2025-04-04T13:49:55.825719+02:00
18.2,37,1019.1,0.2,False,2025-04-04T14:09:56.338897+02:00
18.5,37,1018.1,0.0,False,2025-04-04T14:29:56.794722+02:00
19.1,34,1018.1,0.1,False,2025-04-04T14:49:57.27526+02:00
20.4,31,1018.1,0.1,False,2025-04-04T15:09:57.734294+02:00
22.2,29,1018.1,0.0,False,2025-04-04T15:29:58.19477+02:00
22.2,28,1017.1,0.2,False,2025-04-04T15:49:58.634101+02:00
24.2,25,1017.1,0.2,False,2025-04-04T16:09:59.084153+02:00
24.4,25,1017.1,0.0,False,2025-04-04T16:29:59.550252+02:00
26.6,22,1017.1,0.2,False,2025-04-04T16:50:00.008181+02:00
24.6,24,1016.1,1.1,False,2025-04-04T17:10:00.508527+02:00
24.9,25,1016.1,0.0,False,2025-04-04T17:30:00.965063+02:00
25.9,22,1016.1,0.0,False,2025-04-04T17:50:01.439925+02:00
23.2,25,1016.1,0.4,False,2025-04-04T18:10:02.006655+02:00
24.5,25,1016.1,0.0,False,2025-04-04T18:30:02.671634+02:00
22.1,29,1016.1,0.0,False,2025-04-04T18:50:03.230064+02:00
17.4,42,1016.1,0.0,False,2025-04-04T19:10:03.71738+02:00
14.6,53,1016.1,0.0,False,2025-04-04T19:30:04.197307+02:00
12.7,61,1016.1,0.0,False,2025-04-04T19:50:04.734968+02:00
11.3,66,1016.1,0.0,False,2025-04-04T20:10:05.199669+02:00
10.7,67,1016.1,0.0,False,2025-04-04T20:30:05.677821+02:00
9.6,70,1016.1,0.0,False,2025-04-04T20:50:06.116838+02:00
9.0,72,1016.1,0.0,False,2025-04-04T21:10:06.563592+02:00
8.5,74,1016.1,0.0,False,2025-04-04T21:30:07.028664+02:00
8.0,75,1016.1,0.0,False,2025-04-04T21:50:07.488011+02:00
7.4,76,1016.1,0.3,False,2025-04-04T22:10:07.940742+02:00
7.0,78,1016.1,0.0,False,2025-04-04T22:30:08.388494+02:00
6.4,80,1016.1,0.1,False,2025-04-04T22:50:08.879457+02:00
6.2,80,1016.1,0.0,False,2025-04-04T23:10:09.361318+02:00
6.0,81,1016.1,0.0,False,2025-04-04T23:30:09.790551+02:00
5.7,82,1016.1,0.0,False,2025-04-04T23:50:10.243729+02:00
5.4,82,1016.1,0.0,False,2025-04-05T00:10:10.699001+02:00
5.1,83,1016.1,0.0,False,2025-04-05T00:30:11.167594+02:00
4.8,84,1015.1,0.0,False,2025-04-05T00:50:11.687399+02:00
4.3,85,1015.1,0.0,False,2025-04-05T01:10:12.145893+02:00
4.2,86,1015.1,0.0,False,2025-04-05T01:30:12.610816+02:00
4.0,86,1015.1,0.0,False,2025-04-05T01:50:13.045374+02:00
3.8,86,1015.1,0.0,False,2025-04-05T02:10:13.498659+02:00
3.6,87,1015.1,0.0,False,2025-04-05T02:30:13.947106+02:00
3.4,87,1015.1,0.0,False,2025-04-05T02:50:14.38486+02:00
3.1,88,1015.1,0.8,False,2025-04-05T03:10:14.820347+02:00
3.1,87,1015.1,0.0,False,2025-04-05T03:30:15.252702+02:00
2.8,89,1014.0,0.0,False,2025-04-05T03:50:15.683072+02:00
2.5,89,1014.0,0.5,False,2025-04-05T04:10:16.151583+02:00
2.5,89,1014.0,0.0,False,2025-04-05T04:30:16.577876+02:00
2.2,89,1014.0,0.0,False,2025-04-05T04:50:17.007783+02:00
2.0,90,1014.0,0.0,False,2025-04-05T05:10:17.469747+02:00
1.7,91,1014.0,0.4,False,2025-04-05T05:30:17.928475+02:00
1.9,90,1013.0,0.0,False,2025-04-05T05:50:18.415954+02:00
1.7,90,1013.0,0.0,False,2025-04-05T06:10:18.860542+02:00
1.5,90,1013.0,0.0,False,2025-04-05T06:30:19.309598+02:00
1.3,91,1013.0,0.0,False,2025-04-05T06:50:19.736641+02:00
1.8,90,1013.0,0.0,False,2025-04-05T07:10:20.168346+02:00
2.3,89,1013.0,0.0,False,2025-04-05T07:30:20.623458+02:00
2.9,88,1013.0,0.0,False,2025-04-05T07:50:21.070373+02:00
3.9,87,1013.0,0.0,False,2025-04-05T08:10:21.548321+02:00
5.0,85,1012.0,0.0,False,2025-04-05T08:30:21.980142+02:00
6.2,83,1012.0,0.0,False,2025-04-05T08:50:22.446866+02:00
7.5,78,1012.0,0.0,False,2025-04-05T09:10:22.891476+02:00
9.6,70,1012.0,0.6,False,2025-04-05T09:30:23.368305+02:00
10.8,63,1012.0,0.0,False,2025-04-05T09:50:23.833251+02:00
12.0,64,1012.0,0.0,False,2025-04-05T10:10:24.285967+02:00
12.8,58,1012.0,0.0,False,2025-04-05T10:30:24.736882+02:00
13.9,55,1011.0,0.0,False,2025-04-05T10:50:25.193383+02:00
14.8,51,1011.0,0.0,False,2025-04-05T11:10:25.637544+02:00
16.0,48,1011.0,0.0,False,2025-04-05T11:30:26.083271+02:00
17.1,42,1010.0,1.2,False,2025-04-05T11:50:26.522871+02:00
18.1,42,1010.0,0.8,False,2025-04-05T12:10:26.965888+02:00
19.1,40,1008.9,0.0,False,2025-04-05T12:30:27.416332+02:00
19.7,36,1008.9,0.0,False,2025-04-05T12:50:27.959104+02:00
20.1,34,1008.9,0.0,False,2025-04-05T13:10:28.406403+02:00
20.9,33,1007.9,0.0,False,2025-04-05T13:30:28.863821+02:00
21.3,34,1007.9,0.0,False,2025-04-05T13:50:29.368277+02:00
21.0,30,1007.9,0.5,False,2025-04-05T14:10:29.928424+02:00
21.7,28,1006.9,0.1,False,2025-04-05T14:30:30.455401+02:00
22.8,26,1006.9,0.0,False,2025-04-05T14:50:30.913788+02:00
24.2,24,1005.9,0.2,False,2025-04-05T15:10:31.350264+02:00
25.6,20,1005.9,0.0,False,2025-04-05T15:30:31.806457+02:00
27.1,18,1005.9,0.7,False,2025-04-05T15:50:32.252088+02:00
27.5,18,1004.9,1.5,False,2025-04-05T16:10:32.73534+02:00
29.5,18,1004.9,0.3,False,2025-04-05T16:30:33.173359+02:00
33.2,12,1004.9,0.0,False,2025-04-05T16:50:33.619194+02:00
30.5,15,1003.8,0.1,False,2025-04-05T17:10:34.106105+02:00
27.3,18,1003.8,0.1,False,2025-04-05T17:30:34.548359+02:00
24.0,25,1003.8,0.0,False,2025-04-05T17:50:34.99023+02:00
21.7,32,1003.8,0.0,False,2025-04-05T18:10:35.47688+02:00
21.4,30,1003.8,0.2,False,2025-04-05T18:30:35.948272+02:00
20.7,31,1003.8,0.0,False,2025-04-05T18:50:36.447791+02:00
20.0,32,1004.9,1.3,False,2025-04-05T19:10:36.928094+02:00
19.1,35,1004.9,0.5,False,2025-04-05T19:30:37.375334+02:00
18.9,35,1004.9,0.6,False,2025-04-05T19:50:37.829416+02:00
18.4,38,1004.9,0.4,False,2025-04-05T20:10:38.283135+02:00
18.3,39,1004.9,0.6,False,2025-04-05T20:30:38.71955+02:00
18.0,40,1005.9,0.0,False,2025-04-05T20:50:39.186116+02:00
17.6,41,1005.9,0.0,False,2025-04-05T21:10:41.635241+02:00
15.7,49,1005.9,0.0,False,2025-04-05T21:30:42.092+02:00
14.5,55,1005.9,0.0,False,2025-04-05T21:50:42.545971+02:00
13.2,59,1005.9,0.0,False,2025-04-05T22:10:43.020905+02:00
12.6,63,1005.9,0.2,False,2025-04-05T22:30:43.469546+02:00
14.4,52,1006.9,0.0,False,2025-04-05T22:50:43.918625+02:00
13.9,51,1007.9,1.1,False,2025-04-05T23:10:44.358881+02:00
13.4,51,1007.9,0.0,False,2025-04-05T23:30:44.794519+02:00
12.9,47,1008.9,0.0,False,2025-04-05T23:50:45.246298+02:00
12.4,45,1008.9,0.7,False,2025-04-06T00:10:45.694804+02:00
11.5,39,1010.0,0.3,False,2025-04-06T00:30:46.135005+02:00
11.1,37,1010.0,0.2,False,2025-04-06T00:50:46.578353+02:00
10.5,37,1011.0,0.3,False,2025-04-06T01:10:47.093261+02:00
10.2,38,1011.0,0.2,False,2025-04-06T01:30:47.534074+02:00
9.9,39,1011.0,0.0,False,2025-04-06T01:50:47.993985+02:00
9.5,38,1012.0,0.5,False,2025-04-06T02:10:48.466431+02:00
9.3,39,1012.0,0.3,False,2025-04-06T02:30:48.918111+02:00
9.1,38,1012.0,0.0,False,2025-04-06T02:50:49.344771+02:00
8.8,39,1012.0,0.0,False,2025-04-06T03:10:49.761304+02:00
8.1,43,1013.0,0.0,False,2025-04-06T03:30:50.200038+02:00
7.8,45,1013.0,0.0,False,2025-04-06T03:50:50.672863+02:00
7.7,45,1013.0,0.0,False,2025-04-06T04:10:51.128565+02:00
7.7,46,1013.0,0.0,False,2025-04-06T04:30:51.568011+02:00
7.5,47,1013.0,0.0,False,2025-04-06T04:50:51.999806+02:00
7.3,48,1013.0,0.0,False,2025-04-06T05:10:52.435761+02:00
7.1,46,1014.0,0.0,False,2025-04-06T05:30:52.871996+02:00
6.8,48,1014.0,0.5,False,2025-04-06T05:50:53.402221+02:00
6.5,50,1014.0,0.8,False,2025-04-06T06:10:53.849094+02:00
6.4,53,1014.0,0.2,False,2025-04-06T06:30:54.315573+02:00
6.1,55,1015.1,0.0,False,2025-04-06T06:50:55.04319+02:00
5.4,50,1015.1,0.2,False,2025-04-06T07:10:55.486365+02:00
5.0,50,1016.1,0.6,False,2025-04-06T07:30:55.93862+02:00
4.6,51,1016.1,0.6,False,2025-04-06T07:50:56.400105+02:00
4.4,53,1016.1,0.2,False,2025-04-06T08:10:56.836436+02:00
4.0,58,1017.1,0.0,False,2025-04-06T08:30:57.274476+02:00
3.9,56,1017.1,0.0,False,2025-04-06T08:50:57.700572+02:00
3.9,51,1017.1,0.1,False,2025-04-06T09:10:58.142692+02:00
4.0,49,1017.1,0.3,False,2025-04-06T09:30:58.607773+02:00
5.3,48,1017.1,0.1,False,2025-04-06T09:50:59.071504+02:00
6.2,44,1017.1,1.3,False,2025-04-06T10:10:59.569858+02:00
6.8,43,1017.1,0.1,False,2025-04-06T10:31:00.094407+02:00
7.1,43,1017.1,0.0,False,2025-04-06T10:51:00.582302+02:00
7.5,44,1017.1,0.0,False,2025-04-06T11:11:01.022426+02:00
6.7,43,1017.1,0.0,False,2025-04-06T11:31:01.487722+02:00
7.3,43,1017.1,0.3,False,2025-04-06T11:51:01.946831+02:00
7.8,40,1017.1,0.4,False,2025-04-06T12:11:02.41324+02:00
8.3,39,1016.1,0.3,False,2025-04-06T12:31:02.863945+02:00
9.4,37,1016.1,0.1,False,2025-04-06T12:51:03.304541+02:00
9.7,35,1016.1,0.3,False,2025-04-06T13:11:03.752399+02:00
9.2,33,1016.1,0.2,False,2025-04-06T13:31:04.206144+02:00
9.6,34,1016.1,0.6,False,2025-04-06T13:51:04.671261+02:00
10.6,28,1015.1,0.6,False,2025-04-06T14:11:05.148472+02:00
10.8,27,1015.1,1.6,False,2025-04-06T14:31:05.620041+02:00
10.9,24,1015.1,1.6,False,2025-04-06T14:51:06.090283+02:00
13.3,22,1015.1,0.0,False,2025-04-06T15:11:06.570356+02:00
15.3,19,1015.1,0.5,False,2025-04-06T15:31:07.028707+02:00
16.1,17,1014.0,0.4,False,2025-04-06T15:51:07.477788+02:00
15.9,17,1014.0,0.4,False,2025-04-06T16:11:07.932031+02:00
16.8,16,1014.0,0.3,False,2025-04-06T16:31:08.372927+02:00
18.7,14,1014.0,0.3,False,2025-04-06T16:51:08.825078+02:00
19.5,15,1014.0,0.1,False,2025-04-06T17:11:09.273408+02:00
17.7,14,1014.0,0.9,False,2025-04-06T17:31:09.720128+02:00
19.7,15,1015.1,0.0,False,2025-04-06T17:51:10.213967+02:00
16.7,16,1015.1,0.3,False,2025-04-06T18:11:10.665424+02:00
14.6,18,1015.1,0.2,False,2025-04-06T18:31:11.135561+02:00
13.1,21,1015.1,0.3,False,2025-04-06T18:51:11.596435+02:00
8.7,28,1016.1,0.5,False,2025-04-06T19:11:12.069327+02:00
7.3,30,1016.1,0.2,False,2025-04-06T19:31:12.557423+02:00
6.6,33,1017.1,0.0,False,2025-04-06T19:51:13.017652+02:00
6.0,36,1018.1,0.0,False,2025-04-06T20:11:13.466513+02:00
5.4,37,1018.1,0.1,False,2025-04-06T20:31:13.91021+02:00
5.0,37,1019.1,0.0,False,2025-04-06T20:51:14.343529+02:00
4.6,39,1019.1,0.0,False,2025-04-06T21:11:14.780097+02:00
4.3,40,1020.2,0.0,False,2025-04-06T21:31:15.228205+02:00
3.7,42,1020.2,0.0,False,2025-04-06T21:51:15.679051+02:00
3.5,40,1020.2,0.0,False,2025-04-06T22:11:16.129645+02:00
3.4,40,1021.2,0.0,False,2025-04-06T22:31:16.577944+02:00
2.7,45,1021.2,0.0,False,2025-04-06T22:51:17.00886+02:00
1.9,51,1021.2,0.0,False,2025-04-06T23:11:17.464166+02:00
1.1,55,1021.2,0.0,False,2025-04-06T23:31:17.930026+02:00
0.8,57,1021.2,0.0,False,2025-04-06T23:51:18.398407+02:00
0.3,60,1022.2,0.0,False,2025-04-07T00:11:18.837786+02:00
0.0,63,1022.2,0.0,False,2025-04-07T00:31:19.300035+02:00
-0.5,65,1022.2,0.0,False,2025-04-07T00:51:20.195124+02:00
-0.7,65,1022.2,0.0,False,2025-04-07T01:11:20.623652+02:00
-1.4,68,1022.2,0.0,False,2025-04-07T01:31:21.062009+02:00
-1.4,70,1022.2,0.0,False,2025-04-07T01:51:21.500466+02:00
-1.4,69,1022.2,0.0,False,2025-04-07T02:11:21.941184+02:00
-1.7,71,1022.2,0.0,False,2025-04-07T02:31:22.375028+02:00
-1.8,71,1022.2,0.0,False,2025-04-07T02:51:22.816577+02:00
-1.9,73,1022.2,0.0,False,2025-04-07T03:11:23.281008+02:00
-2.4,75,1021.2,0.5,False,2025-04-07T03:31:23.74624+02:00
-2.2,75,1021.2,0.0,False,2025-04-07T03:51:24.19394+02:00
-2.5,76,1021.2,0.0,False,2025-04-07T04:11:24.709031+02:00
-2.3,75,1021.2,0.0,False,2025-04-07T04:31:25.148277+02:00
-2.5,75,1021.2,0.0,False,2025-04-07T04:51:25.587022+02:00
-2.5,76,1021.2,0.0,False,2025-04-07T05:11:26.038215+02:00
-3.0,77,1021.2,0.0,False,2025-04-07T05:31:26.464866+02:00
-3.0,78,1021.2,0.0,False,2025-04-07T05:51:26.90849+02:00
-3.4,79,1021.2,0.0,False,2025-04-07T06:11:27.347405+02:00
-3.5,80,1022.2,0.0,False,2025-04-07T06:31:27.791618+02:00
19.1,18,1021.2,0.0,False,2025-04-07T18:25:36.981657+02:00
19.1,17,1021.2,0.0,False,2025-04-07T18:32:06.522825+02:00
19.0,18,1021.2,0.0,False,2025-04-07T18:32:43.802644+02:00
15.6,21,1021.2,0.0,False,2025-04-07T18:52:44.379226+02:00
11.4,33,1021.2,0.0,False,2025-04-07T19:12:44.892118+02:00
9.5,34,1021.2,0.0,False,2025-04-07T19:32:45.374218+02:00
8.6,33,1022.2,0.0,False,2025-04-07T19:52:45.890532+02:00
7.5,38,1022.2,0.0,False,2025-04-07T20:12:46.416343+02:00
5.9,51,1023.2,0.3,False,2025-04-07T20:32:46.924649+02:00
5.2,55,1023.2,0.0,False,2025-04-07T20:52:47.402818+02:00
4.9,57,1024.2,0.0,False,2025-04-07T21:12:47.87083+02:00
4.3,58,1024.2,0.0,False,2025-04-07T21:32:48.346302+02:00
4.2,52,1024.2,0.0,False,2025-04-07T21:52:48.834795+02:00
3.6,57,1024.2,0.0,False,2025-04-07T22:12:49.308748+02:00
2.6,63,1024.2,0.0,False,2025-04-07T22:32:49.780588+02:00
2.0,66,1024.2,0.0,False,2025-04-07T22:52:50.253873+02:00
1.4,69,1024.2,0.0,False,2025-04-07T23:12:50.882961+02:00
1.0,71,1024.2,0.0,False,2025-04-07T23:32:51.364578+02:00
0.5,72,1024.2,0.0,False,2025-04-07T23:52:51.822003+02:00
0.1,74,1025.3,1.3,False,2025-04-08T00:12:52.387399+02:00
0.0,73,1025.3,0.0,False,2025-04-08T00:32:53.004116+02:00
-0.4,73,1025.3,0.0,False,2025-04-08T00:52:53.598813+02:00
-0.9,76,1025.3,0.2,False,2025-04-08T01:12:54.194742+02:00
-0.9,77,1025.3,0.0,False,2025-04-08T01:32:54.684264+02:00
-1.3,78,1025.3,0.9,False,2025-04-08T01:52:55.149688+02:00
-1.3,78,1025.3,0.0,False,2025-04-08T02:12:55.608121+02:00
-1.6,79,1025.3,0.0,False,2025-04-08T02:32:56.074484+02:00
-1.5,79,1025.3,0.0,False,2025-04-08T02:52:56.537424+02:00
-1.7,79,1025.3,0.0,False,2025-04-08T03:12:56.995515+02:00
-2.0,80,1025.3,0.0,False,2025-04-08T03:32:57.48694+02:00
-1.9,81,1025.3,0.0,False,2025-04-08T03:52:57.976645+02:00
-1.6,80,1025.3,0.4,False,2025-04-08T04:12:58.442743+02:00
-1.6,80,1025.3,0.0,False,2025-04-08T04:32:58.904391+02:00
-1.7,80,1025.3,0.0,False,2025-04-08T04:52:59.36554+02:00
-2.0,81,1025.3,0.2,False,2025-04-08T05:12:59.829127+02:00
-2.1,82,1025.3,0.3,False,2025-04-08T05:33:00.29478+02:00
-2.2,82,1025.3,0.0,False,2025-04-08T05:53:00.79969+02:00
-2.6,84,1025.3,0.0,False,2025-04-08T06:13:01.268758+02:00
